item_id,dim_code,n_passes,mode,mean,min,max
sciver_val_449,AS,1,2,2,2,2
sciver_val_449,AT,1,3,3,3,3
sciver_val_449,MCr,1,1,1,1,1
sciver_val_449,QLl,1,2,2,2,2
sciver_val_449,QLq,1,2,2,2,2
sciver_val_449,VO,1,1,1,1,1
sciver_val_450,AS,1,3,3,3,3
sciver_val_450,AT,1,3,3,3,3
sciver_val_450,MCr,1,2,2,2,2
sciver_val_450,QLl,1,1,1,1,1
sciver_val_450,QLq,1,2,2,2,2
sciver_val_450,VO,1,2,2,2,2
sciver_val_455,AS,1,3,3,3,3
sciver_val_455,AT,1,3,3,3,3
sciver_val_455,MCr,1,2,2,2,2
sciver_val_455,QLl,1,1,1,1,1
sciver_val_455,QLq,1,2,2,2,2
sciver_val_455,VO,1,1,1,1,1
sciver_val_456,AS,1,2,2,2,2
sciver_val_456,AT,1,3,3,3,3
sciver_val_456,MCr,1,2,2,2,2
sciver_val_456,QLl,1,1,1,1,1
sciver_val_456,QLq,1,2,2,2,2
sciver_val_456,VO,1,1,1,1,1
sciver_val_457,AS,1,2,2,2,2
sciver_val_457,AT,1,3,3,3,3
sciver_val_457,MCr,1,2,2,2,2
sciver_val_457,QLl,1,1,1,1,1
sciver_val_457,QLq,1,2,2,2,2
sciver_val_457,VO,1,1,1,1,1
sciver_val_460,AS,1,3,3,3,3
sciver_val_460,AT,1,3,3,3,3
sciver_val_460,MCr,1,2,2,2,2
sciver_val_460,QLl,1,1,1,1,1
sciver_val_460,QLq,1,2,2,2,2
sciver_val_460,VO,1,1,1,1,1
sciver_val_462,AS,1,2,2,2,2
sciver_val_462,AT,1,3,3,3,3
sciver_val_462,MCr,1,2,2,2,2
sciver_val_462,QLl,1,1,1,1,1
sciver_val_462,QLq,1,2,2,2,2
sciver_val_462,VO,1,1,1,1,1
sciver_val_465,AS,1,2,2,2,2
sciver_val_465,AT,1,3,3,3,3
sciver_val_465,MCr,1,2,2,2,2
sciver_val_465,QLl,1,1,1,1,1
sciver_val_465,QLq,1,1,1,1,1
sciver_val_465,VO,1,1,1,1,1
sciver_val_466,AS,1,3,3,3,3
sciver_val_466,AT,1,3,3,3,3
sciver_val_466,MCr,1,2,2,2,2
sciver_val_466,QLl,1,1,1,1,1
sciver_val_466,QLq,1,2,2,2,2
sciver_val_466,VO,1,2,2,2,2
sciver_val_468,AS,1,3,3,3,3
sciver_val_468,AT,1,3,3,3,3
sciver_val_468,MCr,1,2,2,2,2
sciver_val_468,QLl,1,1,1,1,1
sciver_val_468,QLq,1,2,2,2,2
sciver_val_468,VO,1,1,1,1,1
sciver_val_469,AS,1,3,3,3,3
sciver_val_469,AT,1,3,3,3,3
sciver_val_469,MCr,1,2,2,2,2
sciver_val_469,QLl,1,2,2,2,2
sciver_val_469,QLq,1,3,3,3,3
sciver_val_469,VO,1,2,2,2,2
sciver_val_470,AS,1,2,2,2,2
sciver_val_470,AT,1,3,3,3,3
sciver_val_470,MCr,1,2,2,2,2
sciver_val_470,QLl,1,2,2,2,2
sciver_val_470,QLq,1,2,2,2,2
sciver_val_470,VO,1,1,1,1,1
sciver_val_474,AS,1,2,2,2,2
sciver_val_474,AT,1,3,3,3,3
sciver_val_474,MCr,1,2,2,2,2
sciver_val_474,QLl,1,2,2,2,2
sciver_val_474,QLq,1,3,3,3,3
sciver_val_474,VO,1,1,1,1,1
sciver_val_475,AS,1,3,3,3,3
sciver_val_475,AT,1,4,4,4,4
sciver_val_475,MCr,1,2,2,2,2
sciver_val_475,QLl,1,1,1,1,1
sciver_val_475,QLq,1,2,2,2,2
sciver_val_475,VO,1,2,2,2,2
sciver_val_477,AS,1,3,3,3,3
sciver_val_477,AT,1,4,4,4,4
sciver_val_477,MCr,1,2,2,2,2
sciver_val_477,QLl,1,3,3,3,3
sciver_val_477,QLq,1,2,2,2,2
sciver_val_477,VO,1,2,2,2,2
sciver_val_478,AS,1,2,2,2,2
sciver_val_478,AT,1,3,3,3,3
sciver_val_478,MCr,1,2,2,2,2
sciver_val_478,QLl,1,1,1,1,1
sciver_val_478,QLq,1,2,2,2,2
sciver_val_478,VO,1,1,1,1,1
sciver_val_481,AS,1,3,3,3,3
sciver_val_481,AT,1,3,3,3,3
sciver_val_481,MCr,1,2,2,2,2
sciver_val_481,QLl,1,1,1,1,1
sciver_val_481,QLq,1,2,2,2,2
sciver_val_481,VO,1,2,2,2,2
sciver_val_483,AS,1,3,3,3,3
sciver_val_483,AT,1,3,3,3,3
sciver_val_483,MCr,1,2,2,2,2
sciver_val_483,QLl,1,2,2,2,2
sciver_val_483,QLq,1,2,2,2,2
sciver_val_483,VO,1,1,1,1,1
sciver_val_485,AS,1,2,2,2,2
sciver_val_485,AT,1,3,3,3,3
sciver_val_485,MCr,1,2,2,2,2
sciver_val_485,QLl,1,3,3,3,3
sciver_val_485,QLq,1,2,2,2,2
sciver_val_485,VO,1,2,2,2,2
sciver_val_488,AS,1,3,3,3,3
sciver_val_488,AT,1,3,3,3,3
sciver_val_488,MCr,1,3,3,3,3
sciver_val_488,QLl,1,1,1,1,1
sciver_val_488,QLq,1,2,2,2,2
sciver_val_488,VO,1,2,2,2,2
sciver_val_491,AS,1,3,3,3,3
sciver_val_491,AT,1,3,3,3,3
sciver_val_491,MCr,1,2,2,2,2
sciver_val_491,QLl,1,2,2,2,2
sciver_val_491,QLq,1,2,2,2,2
sciver_val_491,VO,1,1,1,1,1
sciver_val_492,AS,1,3,3,3,3
sciver_val_492,AT,1,3,3,3,3
sciver_val_492,MCr,1,2,2,2,2
sciver_val_492,QLl,1,2,2,2,2
sciver_val_492,QLq,1,3,3,3,3
sciver_val_492,VO,1,1,1,1,1
sciver_val_495,AS,1,3,3,3,3
sciver_val_495,AT,1,3,3,3,3
sciver_val_495,MCr,1,1,1,1,1
sciver_val_495,QLl,1,2,2,2,2
sciver_val_495,QLq,1,3,3,3,3
sciver_val_495,VO,1,2,2,2,2
sciver_val_496,AS,1,2,2,2,2
sciver_val_496,AT,1,4,4,4,4
sciver_val_496,MCr,1,2,2,2,2
sciver_val_496,QLl,1,1,1,1,1
sciver_val_496,QLq,1,2,2,2,2
sciver_val_496,VO,1,1,1,1,1
sciver_val_497,AS,1,2,2,2,2
sciver_val_497,AT,1,3,3,3,3
sciver_val_497,MCr,1,2,2,2,2
sciver_val_497,QLl,1,1,1,1,1
sciver_val_497,QLq,1,2,2,2,2
sciver_val_497,VO,1,1,1,1,1
sciver_val_498,AS,1,2,2,2,2
sciver_val_498,AT,1,3,3,3,3
sciver_val_498,MCr,1,1,1,1,1
sciver_val_498,QLl,1,2,2,2,2
sciver_val_498,QLq,1,2,2,2,2
sciver_val_498,VO,1,1,1,1,1
sciver_val_5,AS,1,2,2,2,2
sciver_val_5,AT,1,3,3,3,3
sciver_val_5,MCr,1,2,2,2,2
sciver_val_5,QLl,1,2,2,2,2
sciver_val_5,QLq,1,2,2,2,2
sciver_val_5,VO,1,1,1,1,1
sciver_val_500,AS,1,3,3,3,3
sciver_val_500,AT,1,3,3,3,3
sciver_val_500,MCr,1,2,2,2,2
sciver_val_500,QLl,1,1,1,1,1
sciver_val_500,QLq,1,2,2,2,2
sciver_val_500,VO,1,2,2,2,2
sciver_val_501,AS,1,3,3,3,3
sciver_val_501,AT,1,4,4,4,4
sciver_val_501,MCr,1,2,2,2,2
sciver_val_501,QLl,1,1,1,1,1
sciver_val_501,QLq,1,3,3,3,3
sciver_val_501,VO,1,2,2,2,2
sciver_val_503,AS,1,2,2,2,2
sciver_val_503,AT,1,3,3,3,3
sciver_val_503,MCr,1,2,2,2,2
sciver_val_503,QLl,1,1,1,1,1
sciver_val_503,QLq,1,2,2,2,2
sciver_val_503,VO,1,1,1,1,1
sciver_val_51,AS,1,3,3,3,3
sciver_val_51,AT,1,4,4,4,4
sciver_val_51,MCr,1,3,3,3,3
sciver_val_51,QLl,1,3,3,3,3
sciver_val_51,QLq,1,3,3,3,3
sciver_val_51,VO,1,2,2,2,2
sciver_val_55,AS,1,2,2,2,2
sciver_val_55,AT,1,3,3,3,3
sciver_val_55,MCr,1,3,3,3,3
sciver_val_55,QLl,1,2,2,2,2
sciver_val_55,QLq,1,2,2,2,2
sciver_val_55,VO,1,1,1,1,1
sciver_val_58,AS,1,3,3,3,3
sciver_val_58,AT,1,4,4,4,4
sciver_val_58,MCr,1,3,3,3,3
sciver_val_58,QLl,1,2,2,2,2
sciver_val_58,QLq,1,3,3,3,3
sciver_val_58,VO,1,2,2,2,2
sciver_val_6,AS,1,2,2,2,2
sciver_val_6,AT,1,3,3,3,3
sciver_val_6,MCr,1,2,2,2,2
sciver_val_6,QLl,1,3,3,3,3
sciver_val_6,QLq,1,3,3,3,3
sciver_val_6,VO,1,1,1,1,1
sciver_val_60,AS,1,2,2,2,2
sciver_val_60,AT,1,3,3,3,3
sciver_val_60,MCr,1,1,1,1,1
sciver_val_60,QLl,1,2,2,2,2
sciver_val_60,QLq,1,2,2,2,2
sciver_val_60,VO,1,1,1,1,1
sciver_val_62,AS,1,3,3,3,3
sciver_val_62,AT,1,3,3,3,3
sciver_val_62,MCr,1,3,3,3,3
sciver_val_62,QLl,1,3,3,3,3
sciver_val_62,QLq,1,2,2,2,2
sciver_val_62,VO,1,2,2,2,2
sciver_val_63,AS,1,3,3,3,3
sciver_val_63,AT,1,4,4,4,4
sciver_val_63,MCr,1,2,2,2,2
sciver_val_63,QLl,1,2,2,2,2
sciver_val_63,QLq,1,3,3,3,3
sciver_val_63,VO,1,1,1,1,1
sciver_val_64,AS,1,2,2,2,2
sciver_val_64,AT,1,4,4,4,4
sciver_val_64,MCr,1,2,2,2,2
sciver_val_64,QLl,1,2,2,2,2
sciver_val_64,QLq,1,1,1,1,1
sciver_val_64,VO,1,1,1,1,1
sciver_val_65,AS,1,3,3,3,3
sciver_val_65,AT,1,4,4,4,4
sciver_val_65,MCr,1,3,3,3,3
sciver_val_65,QLl,1,3,3,3,3
sciver_val_65,QLq,1,3,3,3,3
sciver_val_65,VO,1,2,2,2,2
sciver_val_66,AS,1,3,3,3,3
sciver_val_66,AT,1,3,3,3,3
sciver_val_66,MCr,1,3,3,3,3
sciver_val_66,QLl,1,2,2,2,2
sciver_val_66,QLq,1,3,3,3,3
sciver_val_66,VO,1,1,1,1,1
sciver_val_69,AS,1,2,2,2,2
sciver_val_69,AT,1,3,3,3,3
sciver_val_69,MCr,1,1,1,1,1
sciver_val_69,QLl,1,1,1,1,1
sciver_val_69,QLq,1,2,2,2,2
sciver_val_69,VO,1,1,1,1,1
sciver_val_7,AS,1,3,3,3,3
sciver_val_7,AT,1,3,3,3,3
sciver_val_7,MCr,1,3,3,3,3
sciver_val_7,QLl,1,3,3,3,3
sciver_val_7,QLq,1,3,3,3,3
sciver_val_7,VO,1,2,2,2,2
sciver_val_70,AS,1,2,2,2,2
sciver_val_70,AT,1,3,3,3,3
sciver_val_70,MCr,1,3,3,3,3
sciver_val_70,QLl,1,3,3,3,3
sciver_val_70,QLq,1,3,3,3,3
sciver_val_70,VO,1,2,2,2,2
sciver_val_72,AS,1,3,3,3,3
sciver_val_72,AT,1,3,3,3,3
sciver_val_72,MCr,1,2,2,2,2
sciver_val_72,QLl,1,1,1,1,1
sciver_val_72,QLq,1,2,2,2,2
sciver_val_72,VO,1,2,2,2,2
sciver_val_73,AS,1,2,2,2,2
sciver_val_73,AT,1,3,3,3,3
sciver_val_73,MCr,1,3,3,3,3
sciver_val_73,QLl,1,3,3,3,3
sciver_val_73,QLq,1,2,2,2,2
sciver_val_73,VO,1,1,1,1,1
sciver_val_75,AS,1,2,2,2,2
sciver_val_75,AT,1,4,4,4,4
sciver_val_75,MCr,1,3,3,3,3
sciver_val_75,QLl,1,4,4,4,4
sciver_val_75,QLq,1,3,3,3,3
sciver_val_75,VO,1,2,2,2,2
sciver_val_77,AS,1,3,3,3,3
sciver_val_77,AT,1,3,3,3,3
sciver_val_77,MCr,1,2,2,2,2
sciver_val_77,QLl,1,1,1,1,1
sciver_val_77,QLq,1,3,3,3,3
sciver_val_77,VO,1,1,1,1,1
sciver_val_79,AS,1,3,3,3,3
sciver_val_79,AT,1,3,3,3,3
sciver_val_79,MCr,1,3,3,3,3
sciver_val_79,QLl,1,3,3,3,3
sciver_val_79,QLq,1,3,3,3,3
sciver_val_79,VO,1,2,2,2,2
sciver_val_8,AS,1,2,2,2,2
sciver_val_8,AT,1,3,3,3,3
sciver_val_8,MCr,1,3,3,3,3
sciver_val_8,QLl,1,2,2,2,2
sciver_val_8,QLq,1,2,2,2,2
sciver_val_8,VO,1,2,2,2,2
sciver_val_81,AS,1,3,3,3,3
sciver_val_81,AT,1,3,3,3,3
sciver_val_81,MCr,1,3,3,3,3
sciver_val_81,QLl,1,3,3,3,3
sciver_val_81,QLq,1,3,3,3,3
sciver_val_81,VO,1,2,2,2,2
sciver_val_84,AS,1,3,3,3,3
sciver_val_84,AT,1,4,4,4,4
sciver_val_84,MCr,1,2,2,2,2
sciver_val_84,QLl,1,3,3,3,3
sciver_val_84,QLq,1,3,3,3,3
sciver_val_84,VO,1,2,2,2,2
sciver_val_86,AS,1,3,3,3,3
sciver_val_86,AT,1,3,3,3,3
sciver_val_86,MCr,1,2,2,2,2
sciver_val_86,QLl,1,3,3,3,3
sciver_val_86,QLq,1,3,3,3,3
sciver_val_86,VO,1,2,2,2,2
sciver_val_87,AS,1,3,3,3,3
sciver_val_87,AT,1,3,3,3,3
sciver_val_87,MCr,1,3,3,3,3
sciver_val_87,QLl,1,3,3,3,3
sciver_val_87,QLq,1,1,1,1,1
sciver_val_87,VO,1,2,2,2,2
sciver_val_9,AS,1,2,2,2,2
sciver_val_9,AT,1,4,4,4,4
sciver_val_9,MCr,1,3,3,3,3
sciver_val_9,QLl,1,3,3,3,3
sciver_val_9,QLq,1,3,3,3,3
sciver_val_9,VO,1,2,2,2,2
sciver_val_90,AS,1,3,3,3,3
sciver_val_90,AT,1,4,4,4,4
sciver_val_90,MCr,1,3,3,3,3
sciver_val_90,QLl,1,3,3,3,3
sciver_val_90,QLq,1,3,3,3,3
sciver_val_90,VO,1,2,2,2,2
sciver_val_92,AS,1,3,3,3,3
sciver_val_92,AT,1,3,3,3,3
sciver_val_92,MCr,1,3,3,3,3
sciver_val_92,QLl,1,3,3,3,3
sciver_val_92,QLq,1,2,2,2,2
sciver_val_92,VO,1,2,2,2,2
sciver_val_93,AS,1,3,3,3,3
sciver_val_93,AT,1,4,4,4,4
sciver_val_93,MCr,1,2,2,2,2
sciver_val_93,QLl,1,1,1,1,1
sciver_val_93,QLq,1,2,2,2,2
sciver_val_93,VO,1,2,2,2,2
sciver_val_97,AS,1,2,2,2,2
sciver_val_97,AT,1,3,3,3,3
sciver_val_97,MCr,1,1,1,1,1
sciver_val_97,QLl,1,1,1,1,1
sciver_val_97,QLq,1,2,2,2,2
sciver_val_97,VO,1,2,2,2,2
sciver_val_99,AS,1,3,3,3,3
sciver_val_99,AT,1,3,3,3,3
sciver_val_99,MCr,1,3,3,3,3
sciver_val_99,QLl,1,2,2,2,2
sciver_val_99,QLq,1,2,2,2,2
sciver_val_99,VO,1,2,2,2,2
